,label,video_name
781,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos398_x264.mp4
1644,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing067_x264.mp4
810,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_150_x264.mp4
231,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism025_x264.mp4
418,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion048_x264.mp4
1269,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos918_x264.mp4
1245,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos592_x264.mp4
1471,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery073_x264.mp4
305,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting050_x264.mp4
648,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_168_x264.mp4
769,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos141_x264.mp4
1814,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse014_x264.mp4
79,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents084_x264.mp4
269,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest024_x264.mp4
580,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos088_x264.mp4
167,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault036_x264.mp4
858,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos713_x264.mp4
818,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos381_x264.mp4
504,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos462_x264.mp4
637,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos072_x264.mp4
101,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents064_x264.mp4
835,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos617_x264.mp4
268,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest022_x264.mp4
828,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos794_x264.mp4
233,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism013_x264.mp4
790,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos724_x264.mp4
1051,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos370_x264.mp4
49,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents032_x264.mp4
1606,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing109_x264.mp4
34,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents034_x264.mp4
1565,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery100_x264.mp4
433,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion021_x264.mp4
1551,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery139_x264.mp4
1809,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse005_x264.mp4
170,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault032_x264.mp4
971,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos357_x264.mp4
515,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos679_x264.mp4
665,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos667_x264.mp4
1470,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery085_x264.mp4
277,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest020_x264.mp4
279,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest002_x264.mp4
1455,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery087_x264.mp4
1609,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing095_x264.mp4
1096,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_889_x264.mp4
608,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos785_x264.mp4
730,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos137_x264.mp4
394,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson007_x264.mp4
1231,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos303_x264.mp4
1382,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos132_x264.mp4
784,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_027_x264.mp4
226,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism006_x264.mp4
38,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents117_x264.mp4
519,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos392_x264.mp4
1479,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery051_x264.mp4
422,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion043_x264.mp4
1667,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing020_x264.mp4
1575,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery040_x264.mp4
1874,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting050_x264.mp4
392,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson052_x264.mp4
607,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos428_x264.mp4
1518,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery036_x264.mp4
1601,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing092_x264.mp4
1026,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos092_x264.mp4
291,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest041_x264.mp4
1186,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos047_x264.mp4
45,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents059_x264.mp4
1643,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing066_x264.mp4
290,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest014_x264.mp4
373,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson036_x264.mp4
148,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents072_x264.mp4
1314,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos101_x264.mp4
941,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_621_x264.mp4
166,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault047_x264.mp4
687,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos209_x264.mp4
1424,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting032_x264.mp4
973,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos663_x264.mp4
916,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos258_x264.mp4
796,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos390_x264.mp4
27,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents041_x264.mp4
1457,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery035_x264.mp4
1165,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos526_x264.mp4
702,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos286_x264.mp4
1221,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos808_x264.mp4
1409,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting034_x264.mp4
401,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion006_x264.mp4
1105,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos483_x264.mp4
1439,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting021_x264.mp4
848,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos235_x264.mp4
727,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos218_x264.mp4
1220,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos742_x264.mp4
566,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos582_x264.mp4
1208,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos118_x264.mp4
1587,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery042_x264.mp4
1866,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting045_x264.mp4
826,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos719_x264.mp4
615,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos448_x264.mp4
1802,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse019_x264.mp4
627,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_898_x264.mp4
947,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_780_x264.mp4
1227,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_915_x264.mp4
1150,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos329_x264.mp4
918,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos815_x264.mp4
1821,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse023_x264.mp4
838,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos057_x264.mp4
1700,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary062_x264.mp4
1308,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos216_x264.mp4
1681,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing079_x264.mp4
647,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos756_x264.mp4
878,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_923_x264.mp4
1788,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary092_x264.mp4
1868,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting020_x264.mp4
1717,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary016_x264.mp4
379,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson048_x264.mp4
740,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos281_x264.mp4
944,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos402_x264.mp4
473,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos266_x264.mp4
60,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents020_x264.mp4
646,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos415_x264.mp4
611,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos123_x264.mp4
430,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion052_x264.mp4
493,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos773_x264.mp4
940,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos008_x264.mp4
1702,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary083_x264.mp4
701,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos122_x264.mp4
905,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos262_x264.mp4
857,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos726_x264.mp4
93,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents090_x264.mp4
1250,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos230_x264.mp4
7,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents113_x264.mp4
116,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents029_x264.mp4
572,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos435_x264.mp4
523,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos128_x264.mp4
1060,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos822_x264.mp4
642,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_931_x264.mp4
1392,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos636_x264.mp4
1442,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting047_x264.mp4
1419,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting033_x264.mp4
1687,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing044_x264.mp4
507,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos214_x264.mp4
55,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents019_x264.mp4
1572,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery099_x264.mp4
1822,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse042_x264.mp4
789,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos305_x264.mp4
1333,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos788_x264.mp4
1570,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery075_x264.mp4
44,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents132_x264.mp4
1354,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos812_x264.mp4
1292,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos299_x264.mp4
331,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting042_x264.mp4
558,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos044_x264.mp4
1686,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing114_x264.mp4
364,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson044_x264.mp4
1055,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos671_x264.mp4
1729,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary049_x264.mp4
332,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting024_x264.mp4
386,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson034_x264.mp4
651,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos577_x264.mp4
1358,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos442_x264.mp4
256,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest011_x264.mp4
1813,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse015_x264.mp4
1118,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos085_x264.mp4
151,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault018_x264.mp4
486,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_189_x264.mp4
564,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos792_x264.mp4
1515,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery062_x264.mp4
1223,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos764_x264.mp4
1884,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting034_x264.mp4
721,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos620_x264.mp4
202,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism047_x264.mp4
1461,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery068_x264.mp4
1826,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse045_x264.mp4
715,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos341_x264.mp4
722,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos591_x264.mp4
1155,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_892_x264.mp4
1767,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary028_x264.mp4
995,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos612_x264.mp4
1297,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_874_x264.mp4
112,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents060_x264.mp4
381,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson038_x264.mp4
709,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos593_x264.mp4
1340,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos293_x264.mp4
218,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism036_x264.mp4
809,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos179_x264.mp4
1206,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos637_x264.mp4
40,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents069_x264.mp4
774,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_886_x264.mp4
360,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson024_x264.mp4
992,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos043_x264.mp4
380,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson018_x264.mp4
1438,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting013_x264.mp4
1604,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing016_x264.mp4
1008,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos444_x264.mp4
1399,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_024_x264.mp4
706,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_912_x264.mp4
614,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos148_x264.mp4
1171,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos560_x264.mp4
294,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest003_x264.mp4
1845,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse047_x264.mp4
